Age;Gender;Location;Subscription Status;Frequency of Purchases;Item Purchased
42;Male;Alaska;No;Annually;Belt
42;Male;Alaska;No;Bi-Weekly;Hat
42;Male;Alaska;Yes;Weekly;T-shirt
42;Male;Arizona;No;Bi-Weekly;Hoodie
42;Male;Arizona;Yes;Annually;Socks
42;Male;Arizona;Yes;Bi-Weekly;Sandals
42;Male;Arkansas;No;Fortnightly;Gloves
42;Male;Colorado;No;Annually;Backpack
42;Male;Connecticut;No;Bi-Weekly;Backpack
42;Male;Delaware;No;Fortnightly;Shirt
42;Male;Delaware;No;Weekly;Shoes
42;Male;Idaho;Yes;Fortnightly;Socks
42;Male;Iowa;No;Bi-Weekly;Sandals
42;Male;Iowa;No;Quarterly;Sweater
42;Male;Iowa;Yes;Annually;Boots
42;Male;Kentucky;No;Weekly;Scarf
42;Male;Kentucky;Yes;Fortnightly;Sweater
42;Male;Kentucky;Yes;Monthly;Handbag
42;Male;Maine;No;Annually;Sneakers
42;Male;Maine;No;Weekly;Shirt
42;Male;Maryland;No;Every 3 Months;Hoodie
42;Male;Maryland;Yes;Weekly;Coat
42;Male;Michigan;No;Bi-Weekly;Backpack
42;Male;Michigan;No;Quarterly;Shirt
42;Male;Minnesota;No;Weekly;Sandals
42;Male;Mississippi;No;Fortnightly;Jacket
42;Male;Mississippi;No;Monthly;Jewelry
42;Male;Missouri;No;Annually;Boots
42;Male;Missouri;Yes;Annually;Shoes
42;Male;Nevada;Yes;Monthly;Shirt
42;Male;Nevada;Yes;Quarterly;Hat
42;Male;New Hampshire;Yes;Quarterly;Blouse
42;Male;New Mexico;No;Bi-Weekly;Blouse
42;Male;New Mexico;No;Every 3 Months;Hat
42;Male;New York;No;Bi-Weekly;Dress
42;Male;New York;No;Weekly;Dress
42;Male;North Dakota;Yes;Weekly;Sweater
42;Male;Ohio;No;Bi-Weekly;Jewelry
42;Male;Ohio;No;Monthly;Handbag
42;Male;Ohio;No;Weekly;Sneakers
42;Male;Oklahoma;No;Annually;Shoes
42;Male;Oregon;Yes;Monthly;Sandals
42;Male;Pennsylvania;Yes;Quarterly;Jeans
42;Male;Texas;No;Monthly;Backpack
42;Male;Utah;No;Quarterly;Sandals
42;Male;Vermont;Yes;Every 3 Months;Dress
42;Male;Virginia;No;Every 3 Months;Handbag
42;Male;Washington;Yes;Fortnightly;Sandals
42;Male;Wisconsin;No;Annually;Belt
42;Male;Wisconsin;No;Quarterly;T-shirt
42;Male;Wyoming;No;Every 3 Months;Sandals
42;Male;Wyoming;No;Weekly;Gloves
43;Female;Alabama;No;Weekly;Pants
43;Female;Arkansas;No;Monthly;Jeans
43;Female;Connecticut;No;Monthly;Jeans
43;Female;Florida;No;Bi-Weekly;Hoodie
43;Female;Georgia;No;Fortnightly;Pants
43;Female;Idaho;No;Quarterly;Gloves
43;Female;Iowa;No;Fortnightly;Gloves
43;Female;Kansas;No;Monthly;Hat
43;Female;Kentucky;No;Fortnightly;Backpack
43;Female;Maine;No;Every 3 Months;Blouse
43;Female;Maryland;No;Bi-Weekly;Sneakers
43;Female;Maryland;No;Weekly;Skirt, Sneakers
43;Female;Massachusetts;No;Fortnightly;Scarf
43;Female;Michigan;No;Annually;Boots
43;Female;Montana;No;Fortnightly;Jacket
43;Female;Nebraska;No;Monthly;Pants
43;Female;New Hampshire;No;Fortnightly;Shirt
43;Female;New Hampshire;No;Monthly;Sunglasses
43;Female;North Carolina;No;Bi-Weekly;Sandals
43;Female;Tennessee;No;Every 3 Months;Skirt
43;Female;Tennessee;No;Quarterly;Hoodie
43;Female;Texas;No;Bi-Weekly;Boots
43;Female;Texas;No;Every 3 Months;Blouse
43;Female;Utah;No;Weekly;Shorts
43;Female;Wyoming;No;Every 3 Months;Coat
43;Male;Alabama;No;Quarterly;Hoodie
43;Male;Alaska;No;Monthly;T-shirt, Backpack
43;Male;Arkansas;No;Every 3 Months;Backpack
43;Male;Arkansas;Yes;Fortnightly;Coat
43;Male;California;No;Every 3 Months;Sandals
43;Male;California;Yes;Every 3 Months;Blouse
43;Male;California;Yes;Monthly;Scarf
43;Male;Delaware;No;Monthly;Socks
43;Male;Delaware;Yes;Annually;Boots
43;Male;Florida;Yes;Annually;Hoodie
43;Male;Georgia;Yes;Bi-Weekly;Socks
43;Male;Illinois;Yes;Bi-Weekly;Jacket
43;Male;Indiana;No;Quarterly;Belt
43;Male;Iowa;Yes;Monthly;Boots
43;Male;Kansas;Yes;Quarterly;Sandals
43;Male;Kentucky;Yes;Monthly;Hat
43;Male;Louisiana;No;Annually;Blouse
43;Male;Louisiana;Yes;Quarterly;Pants
43;Male;Maine;No;Bi-Weekly;Shirt
43;Male;Maryland;Yes;Annually;Scarf
43;Male;Massachusetts;No;Quarterly;Jeans
43;Male;Massachusetts;Yes;Weekly;Shorts
43;Male;Mississippi;No;Quarterly;Hat
43;Male;Mississippi;Yes;Every 3 Months;Shorts
43;Male;Mississippi;Yes;Quarterly;Boots
43;Male;Missouri;Yes;Every 3 Months;Shorts
43;Male;Montana;No;Fortnightly;T-shirt
43;Male;Montana;No;Quarterly;Handbag
43;Male;Montana;Yes;Fortnightly;Backpack
43;Male;New Hampshire;Yes;Fortnightly;Hat
43;Male;New Jersey;No;Annually;Handbag
43;Male;New Jersey;Yes;Quarterly;Sunglasses
43;Male;New York;Yes;Bi-Weekly;Backpack
43;Male;North Dakota;Yes;Bi-Weekly;Scarf
43;Male;Ohio;No;Quarterly;Shorts
43;Male;Oklahoma;Yes;Annually;Handbag
43;Male;Oklahoma;Yes;Quarterly;T-shirt
43;Male;Oklahoma;Yes;Weekly;Sneakers
43;Male;Oregon;No;Bi-Weekly;Sunglasses, Boots
43;Male;Oregon;No;Fortnightly;Scarf
43;Male;South Carolina;No;Every 3 Months;Hoodie
43;Male;Tennessee;No;Fortnightly;Belt
43;Male;Texas;No;Every 3 Months;Sandals
43;Male;Texas;Yes;Monthly;Hat
43;Male;Vermont;No;Monthly;T-shirt
43;Male;Vermont;No;Quarterly;Jewelry
43;Male;Washington;Yes;Every 3 Months;Dress
43;Male;Wisconsin;No;Fortnightly;Blouse
43;Male;Wyoming;No;Every 3 Months;Hoodie
43;Male;Wyoming;No;Fortnightly;Blouse
43;Male;Wyoming;No;Weekly;Sneakers
44;Female;Arizona;No;Every 3 Months;Jacket
44;Female;Colorado;No;Every 3 Months;Dress
44;Female;Illinois;No;Bi-Weekly;Dress
44;Female;Illinois;No;Weekly;Scarf
44;Female;Michigan;No;Every 3 Months;Jeans
44;Female;Minnesota;No;Every 3 Months;Shirt
44;Female;Minnesota;No;Weekly;Shoes
44;Female;Missouri;No;Quarterly;Sneakers
44;Female;Montana;No;Annually;Hoodie
44;Female;Montana;No;Monthly;Sweater
44;Female;Nebraska;No;Annually;Socks
44;Female;Nevada;No;Weekly;Backpack
44;Female;New Hampshire;No;Annually;Pants
44;Female;New Mexico;No;Weekly;Belt
44;Female;North Carolina;No;Weekly;Scarf
44;Female;Ohio;No;Fortnightly;Coat
44;Female;Oregon;No;Fortnightly;T-shirt
44;Female;Oregon;No;Weekly;Sunglasses
44;Female;South Dakota;No;Weekly;Scarf
44;Female;Tennessee;No;Fortnightly;T-shirt
44;Female;Texas;No;Quarterly;Hat
44;Female;Utah;No;Monthly;Dress
44;Female;Wyoming;No;Every 3 Months;Sunglasses
44;Male;Alabama;No;Every 3 Months;Scarf
44;Male;Delaware;No;Bi-Weekly;Backpack
44;Male;Georgia;No;Bi-Weekly;Shoes
44;Male;Idaho;Yes;Weekly;Jewelry
44;Male;Illinois;Yes;Every 3 Months;Jacket
44;Male;Indiana;No;Quarterly;Scarf
44;Male;Kentucky;Yes;Fortnightly;Scarf
44;Male;Maine;No;Fortnightly;Coat
44;Male;Mississippi;No;Bi-Weekly;Hoodie
44;Male;Nevada;Yes;Annually;Sweater
44;Male;New Jersey;No;Annually;Sandals
44;Male;New Jersey;Yes;Quarterly;Hat
44;Male;New York;No;Weekly;Boots
44;Male;North Carolina;No;Fortnightly;Sweater
44;Male;Ohio;No;Fortnightly;Handbag
44;Male;Rhode Island;No;Bi-Weekly;Scarf
44;Male;Rhode Island;No;Monthly;Blouse
44;Male;South Carolina;Yes;Every 3 Months;Scarf
44;Male;South Dakota;No;Annually;Blouse
44;Male;South Dakota;No;Bi-Weekly;Jewelry
44;Male;Tennessee;No;Quarterly;Scarf
44;Male;Texas;No;Bi-Weekly;Dress
44;Male;Utah;Yes;Monthly;Pants, Belt
44;Male;Vermont;No;Monthly;Sweater
44;Male;Washington;Yes;Quarterly;Jacket
44;Male;West Virginia;Yes;Every 3 Months;Sunglasses
44;Male;Wyoming;Yes;Quarterly;Hoodie
45;Female;Arizona;No;Fortnightly;Skirt
45;Female;Arkansas;No;Weekly;Gloves
45;Female;Colorado;No;Every 3 Months;Backpack
45;Female;Connecticut;No;Every 3 Months;Shorts
45;Female;Idaho;No;Every 3 Months;Hoodie
45;Female;Illinois;No;Fortnightly;Jacket
45;Female;Illinois;No;Monthly;Belt
45;Female;Indiana;No;Bi-Weekly;Belt
45;Female;Iowa;No;Fortnightly;Jacket
45;Female;Kentucky;No;Quarterly;Sunglasses
45;Female;Louisiana;No;Weekly;Jeans
45;Female;Maryland;No;Annually;Dress
45;Female;Maryland;No;Every 3 Months;T-shirt
45;Female;Maryland;No;Weekly;Handbag
45;Female;Massachusetts;No;Monthly;T-shirt
45;Female;Michigan;No;Every 3 Months;Dress
45;Female;Mississippi;No;Bi-Weekly;Handbag
45;Female;Missouri;No;Bi-Weekly;Shirt
45;Female;New Mexico;No;Fortnightly;Hoodie
45;Female;New York;No;Monthly;Handbag
45;Female;North Dakota;No;Monthly;Jacket
45;Female;North Dakota;No;Weekly;Sweater
45;Female;Oklahoma;No;Monthly;Pants
45;Female;Oregon;No;Weekly;Socks
45;Female;Pennsylvania;No;Bi-Weekly;Sweater
45;Female;Rhode Island;No;Bi-Weekly;Sweater
45;Female;South Carolina;No;Annually;Blouse
45;Female;South Dakota;No;Monthly;Shorts
45;Female;Texas;No;Bi-Weekly;Gloves
45;Female;Texas;No;Quarterly;Sunglasses
45;Female;Vermont;No;Quarterly;Shirt
45;Female;Virginia;No;Bi-Weekly;Sneakers
45;Female;Wyoming;No;Annually;Sunglasses
45;Male;Alabama;No;Every 3 Months;Sandals
45;Male;California;No;Monthly;Jewelry
45;Male;California;Yes;Monthly;Jeans
45;Male;Connecticut;Yes;Monthly;Coat
45;Male;Delaware;No;Quarterly;Skirt
45;Male;Georgia;Yes;Fortnightly;Coat
45;Male;Indiana;No;Annually;Skirt, T-shirt
45;Male;Iowa;No;Fortnightly;Belt
45;Male;Maryland;No;Monthly;Jacket
45;Male;Maryland;No;Quarterly;Sweater
45;Male;Massachusetts;No;Monthly;Dress
45;Male;Massachusetts;No;Quarterly;Sunglasses, Sunglasses
45;Male;Michigan;No;Quarterly;Sneakers
45;Male;Mississippi;No;Fortnightly;Sunglasses
45;Male;Missouri;Yes;Fortnightly;Pants
45;Male;Montana;Yes;Bi-Weekly;Sandals
45;Male;Nebraska;Yes;Fortnightly;Hoodie
45;Male;New Hampshire;No;Annually;Backpack
45;Male;New Mexico;Yes;Annually;Jewelry
45;Male;New Mexico;Yes;Fortnightly;Belt
45;Male;North Carolina;Yes;Bi-Weekly;Hoodie
45;Male;North Dakota;No;Bi-Weekly;Pants
45;Male;Ohio;Yes;Annually;Socks
45;Male;Oregon;No;Weekly;Scarf
45;Male;Oregon;Yes;Annually;Blouse
45;Male;Oregon;Yes;Monthly;Jeans
45;Male;Rhode Island;No;Every 3 Months;Belt
45;Male;Rhode Island;No;Weekly;Jewelry
45;Male;Rhode Island;Yes;Bi-Weekly;Dress
45;Male;South Dakota;Yes;Annually;Backpack
45;Male;Utah;No;Weekly;Scarf
45;Male;Vermont;Yes;Fortnightly;Jacket
45;Male;Virginia;Yes;Quarterly;Sunglasses
45;Male;West Virginia;No;Annually;Blouse
45;Male;West Virginia;No;Fortnightly;Coat
45;Male;West Virginia;No;Monthly;Jeans
45;Male;Wisconsin;Yes;Annually;Hoodie
46;Female;Alabama;No;Quarterly;Dress
46;Female;California;No;Annually;Shorts
46;Female;California;No;Bi-Weekly;Skirt
46;Female;Colorado;No;Every 3 Months;Handbag
46;Female;Delaware;No;Annually;Gloves
46;Female;Florida;No;Bi-Weekly;Shirt
46;Female;Florida;No;Fortnightly;Hoodie
46;Female;Georgia;No;Quarterly;Shoes
46;Female;Hawaii;No;Bi-Weekly;Belt
46;Female;Idaho;No;Bi-Weekly;Shorts
46;Female;Idaho;No;Monthly;T-shirt, Scarf, Belt
46;Female;Kentucky;No;Quarterly;Sweater
46;Female;Louisiana;No;Fortnightly;Shirt
46;Female;Maryland;No;Monthly;Jacket
46;Female;Nebraska;No;Every 3 Months;Shoes
46;Female;Nebraska;No;Weekly;Shirt
46;Female;New Jersey;No;Quarterly;Belt
46;Female;New Mexico;No;Annually;Belt, Sandals
46;Female;New York;No;Monthly;Sweater
46;Female;Oklahoma;No;Fortnightly;Sweater
46;Female;Rhode Island;No;Weekly;Belt
46;Female;Vermont;No;Monthly;Pants
46;Female;Washington;No;Bi-Weekly;Dress
46;Female;Wisconsin;No;Annually;Sneakers, Dress
46;Female;Wisconsin;No;Monthly;Skirt
46;Female;Wyoming;No;Annually;Scarf
46;Male;Alaska;No;Weekly;Sneakers
46;Male;Arizona;No;Weekly;Sandals
46;Male;Colorado;No;Every 3 Months;Shoes
46;Male;Delaware;No;Quarterly;Pants, Pants
46;Male;Delaware;Yes;Monthly;Sneakers
46;Male;Delaware;Yes;Quarterly;Sandals
46;Male;Idaho;No;Bi-Weekly;Socks
46;Male;Idaho;No;Every 3 Months;Skirt
46;Male;Idaho;No;Fortnightly;Gloves
46;Male;Illinois;No;Fortnightly;Sandals
46;Male;Indiana;No;Annually;Shirt
46;Male;Iowa;Yes;Weekly;Jeans
46;Male;Kentucky;No;Bi-Weekly;Jeans
46;Male;Louisiana;Yes;Fortnightly;Shorts
46;Male;Louisiana;Yes;Weekly;Jacket
46;Male;Massachusetts;No;Fortnightly;T-shirt
46;Male;Michigan;Yes;Monthly;T-shirt
46;Male;Mississippi;Yes;Annually;Dress
46;Male;Missouri;No;Every 3 Months;Sneakers
46;Male;Nebraska;No;Bi-Weekly;Gloves
46;Male;Nebraska;Yes;Bi-Weekly;Shoes
46;Male;New Mexico;No;Every 3 Months;Shirt
46;Male;New York;No;Weekly;Sweater
46;Male;New York;Yes;Bi-Weekly;Scarf
46;Male;North Dakota;No;Monthly;Belt
46;Male;North Dakota;No;Weekly;Sweater
46;Male;North Dakota;Yes;Bi-Weekly;Sweater
46;Male;Pennsylvania;Yes;Every 3 Months;Skirt
46;Male;Pennsylvania;Yes;Quarterly;Coat
46;Male;South Carolina;No;Annually;Blouse
46;Male;South Carolina;No;Monthly;Sweater
46;Male;South Carolina;No;Quarterly;Hat
46;Male;South Carolina;Yes;Annually;Dress
46;Male;Utah;No;Every 3 Months;Pants
46;Male;Utah;No;Quarterly;Shorts
46;Male;Vermont;Yes;Every 3 Months;Shorts
46;Male;Virginia;No;Weekly;Pants
46;Male;Virginia;Yes;Every 3 Months;Skirt
46;Male;Washington;No;Every 3 Months;Gloves
46;Male;West Virginia;No;Monthly;Coat
46;Male;Wisconsin;Yes;Every 3 Months;Shoes
46;Male;Wisconsin;Yes;Fortnightly;T-shirt, Hat
46;Male;Wyoming;No;Every 3 Months;Scarf
46;Male;Wyoming;Yes;Weekly;Sneakers
47;Female;Arizona;No;Annually;Dress
47;Female;Arkansas;No;Weekly;Scarf
47;Female;California;No;Monthly;Coat
47;Female;Colorado;No;Weekly;Shoes
47;Female;Connecticut;No;Quarterly;Shorts
47;Female;Florida;No;Bi-Weekly;Shoes
47;Female;Idaho;No;Every 3 Months;Belt
47;Female;Kansas;No;Weekly;Shorts
47;Female;Kentucky;No;Bi-Weekly;Sandals
47;Female;Kentucky;No;Every 3 Months;Blouse
47;Female;Maine;No;Monthly;Sweater
47;Female;Maryland;No;Weekly;Sneakers, Sandals
47;Female;Michigan;No;Every 3 Months;Sandals
47;Female;Minnesota;No;Monthly;Sunglasses
47;Female;Montana;No;Every 3 Months;Hoodie
47;Female;North Carolina;No;Every 3 Months;Jacket
47;Female;North Dakota;No;Annually;Gloves
47;Female;North Dakota;No;Every 3 Months;Jewelry
47;Female;Ohio;No;Monthly;T-shirt
47;Female;Oregon;No;Annually;Socks
47;Female;Rhode Island;No;Every 3 Months;Shirt, Dress
47;Female;South Carolina;No;Quarterly;Jewelry
47;Female;Tennessee;No;Bi-Weekly;Dress, Shorts
47;Female;Utah;No;Every 3 Months;Handbag
47;Male;Alaska;Yes;Every 3 Months;Blouse
47;Male;Alaska;Yes;Monthly;Dress
47;Male;Arkansas;Yes;Monthly;Shorts
47;Male;California;No;Bi-Weekly;Jewelry
47;Male;California;Yes;Quarterly;Jacket
47;Male;Colorado;No;Weekly;Sweater
47;Male;Hawaii;No;Bi-Weekly;Jacket
47;Male;Hawaii;Yes;Quarterly;Handbag
47;Male;Idaho;No;Fortnightly;Boots
47;Male;Illinois;No;Fortnightly;Shorts
47;Male;Indiana;Yes;Monthly;Hoodie
47;Male;Indiana;Yes;Weekly;Shirt, Sunglasses
47;Male;Iowa;No;Monthly;Gloves
47;Male;Kentucky;Yes;Bi-Weekly;Backpack
47;Male;Maine;No;Monthly;Jeans
47;Male;Maine;Yes;Every 3 Months;Shorts
47;Male;Maryland;No;Quarterly;Shoes
47;Male;Massachusetts;Yes;Quarterly;Boots
47;Male;Michigan;No;Annually;Shirt
47;Male;Minnesota;Yes;Annually;Pants
47;Male;Mississippi;No;Weekly;Jacket
47;Male;Missouri;No;Fortnightly;Skirt
47;Male;Missouri;No;Weekly;Socks
47;Male;Montana;Yes;Fortnightly;Sweater
47;Male;Nebraska;Yes;Annually;Sunglasses
47;Male;Nevada;No;Quarterly;Boots
47;Male;New Jersey;No;Monthly;Jacket
47;Male;New Mexico;Yes;Bi-Weekly;Coat
47;Male;New York;No;Fortnightly;Sunglasses
47;Male;New York;No;Weekly;Gloves
47;Male;New York;Yes;Fortnightly;Gloves
47;Male;North Carolina;No;Weekly;Sandals
47;Male;North Dakota;No;Quarterly;Hat
47;Male;Ohio;No;Every 3 Months;Boots
47;Male;Oregon;No;Weekly;T-shirt
47;Male;Pennsylvania;Yes;Weekly;Belt
47;Male;Rhode Island;No;Bi-Weekly;Shorts
47;Male;Rhode Island;No;Quarterly;Skirt
47;Male;South Dakota;Yes;Quarterly;Boots
47;Male;Vermont;No;Fortnightly;Coat
47;Male;West Virginia;No;Bi-Weekly;Scarf, Scarf
47;Male;Wisconsin;Yes;Monthly;Hoodie
48;Female;Colorado;No;Bi-Weekly;Sweater
48;Female;Connecticut;No;Annually;Sandals
48;Female;Connecticut;No;Weekly;Handbag
48;Female;Delaware;No;Fortnightly;Scarf
48;Female;Delaware;No;Quarterly;Shoes
48;Female;Idaho;No;Every 3 Months;Dress
48;Female;Indiana;No;Every 3 Months;Jewelry
48;Female;Kansas;No;Monthly;Blouse
48;Female;Kentucky;No;Every 3 Months;Scarf
48;Female;Kentucky;No;Monthly;Belt
48;Female;Maine;No;Fortnightly;Shoes
48;Female;Maryland;No;Fortnightly;Boots
48;Female;Massachusetts;No;Monthly;Handbag
48;Female;Montana;No;Annually;Socks
48;Female;New Jersey;No;Monthly;Hat
48;Female;New Jersey;No;Quarterly;Scarf
48;Female;New Mexico;No;Weekly;Pants
48;Female;Oregon;No;Bi-Weekly;Shoes
48;Female;Oregon;No;Monthly;Skirt
48;Female;Rhode Island;No;Monthly;Handbag
48;Female;Rhode Island;No;Weekly;Belt
48;Female;South Carolina;No;Quarterly;Sneakers
48;Female;South Dakota;No;Annually;Gloves
48;Female;South Dakota;No;Quarterly;Jacket
48;Female;Wyoming;No;Annually;Belt
48;Male;Arizona;Yes;Quarterly;Jacket
48;Male;California;Yes;Annually;Dress
48;Male;Colorado;Yes;Every 3 Months;Belt
48;Male;Connecticut;No;Fortnightly;Dress
48;Male;Delaware;No;Annually;Belt
48;Male;Delaware;No;Bi-Weekly;Shirt
48;Male;Delaware;Yes;Bi-Weekly;Shoes, Sandals
48;Male;Florida;Yes;Monthly;Sneakers
48;Male;Florida;Yes;Weekly;Coat
48;Male;Hawaii;Yes;Bi-Weekly;Pants
48;Male;Idaho;No;Fortnightly;Shorts
48;Male;Idaho;No;Quarterly;Boots
48;Male;Illinois;Yes;Every 3 Months;Shirt
48;Male;Louisiana;No;Quarterly;Skirt
48;Male;Maine;No;Annually;Shoes
48;Male;Maryland;No;Every 3 Months;Scarf
48;Male;Massachusetts;Yes;Fortnightly;Boots
48;Male;Michigan;No;Fortnightly;Sandals
48;Male;Michigan;No;Quarterly;Coat
48;Male;Minnesota;Yes;Every 3 Months;Hat
48;Male;Mississippi;No;Every 3 Months;Belt
48;Male;Montana;No;Annually;Sandals
48;Male;Montana;Yes;Bi-Weekly;Coat
48;Male;Nebraska;No;Annually;Shoes
48;Male;Nevada;No;Fortnightly;Jeans
48;Male;Oregon;Yes;Bi-Weekly;Jewelry
48;Male;South Carolina;Yes;Bi-Weekly;Boots
48;Male;South Dakota;No;Bi-Weekly;Jeans
48;Male;Tennessee;No;Fortnightly;Jewelry
48;Male;Tennessee;Yes;Fortnightly;Shoes
48;Male;Tennessee;Yes;Weekly;Belt
48;Male;Utah;No;Every 3 Months;Sunglasses
48;Male;Vermont;No;Monthly;Belt
48;Male;Virginia;Yes;Weekly;Backpack
48;Male;Washington;No;Weekly;Coat
48;Male;Washington;Yes;Annually;Jewelry
48;Male;Washington;Yes;Every 3 Months;Hat
48;Male;Washington;Yes;Weekly;Sunglasses
48;Male;Wisconsin;No;Every 3 Months;Sneakers
48;Male;Wisconsin;No;Monthly;Shoes
48;Male;Wyoming;No;Bi-Weekly;Sneakers
48;Male;Wyoming;Yes;Annually;Shoes
49;Female;Alabama;No;Weekly;Coat
49;Female;Arizona;No;Every 3 Months;Shoes
49;Female;Colorado;No;Annually;Hoodie
49;Female;Hawaii;No;Every 3 Months;Jacket
49;Female;Hawaii;No;Fortnightly;Shorts
49;Female;Idaho;No;Fortnightly;Sweater
49;Female;Kansas;No;Annually;Sneakers
49;Female;Maryland;No;Annually;Socks
49;Female;Minnesota;No;Quarterly;Shorts
49;Female;Nebraska;No;Monthly;Pants
49;Female;Nevada;No;Fortnightly;Backpack
49;Female;New Mexico;No;Quarterly;Socks
49;Female;North Carolina;No;Monthly;Belt
49;Female;North Dakota;No;Bi-Weekly;Jacket
49;Female;Ohio;No;Annually;T-shirt
49;Female;Ohio;No;Fortnightly;Sandals
49;Female;Pennsylvania;No;Monthly;Sneakers, Handbag
49;Female;Tennessee;No;Every 3 Months;Skirt
49;Female;Washington;No;Quarterly;Jewelry
49;Male;Alabama;No;Monthly;Dress
49;Male;Alabama;Yes;Every 3 Months;Shirt, Hat
49;Male;Alabama;Yes;Fortnightly;Skirt
49;Male;Arizona;No;Quarterly;T-shirt
49;Male;California;No;Fortnightly;Hoodie
49;Male;California;Yes;Every 3 Months;Shorts
49;Male;Delaware;No;Bi-Weekly;Jewelry
49;Male;Delaware;No;Fortnightly;Socks
49;Male;Delaware;No;Monthly;Socks
49;Male;Delaware;Yes;Weekly;Jewelry
49;Male;Florida;No;Quarterly;Coat
49;Male;Florida;Yes;Annually;Coat
49;Male;Georgia;No;Bi-Weekly;Dress
49;Male;Hawaii;No;Every 3 Months;Jacket
49;Male;Hawaii;No;Weekly;Dress
49;Male;Hawaii;Yes;Monthly;T-shirt
49;Male;Idaho;No;Weekly;Handbag
49;Male;Illinois;Yes;Monthly;Jeans
49;Male;Indiana;No;Annually;Jacket
49;Male;Indiana;No;Every 3 Months;Belt
49;Male;Indiana;No;Fortnightly;Skirt
49;Male;Indiana;Yes;Monthly;Gloves
49;Male;Iowa;Yes;Weekly;Sweater
49;Male;Kansas;No;Monthly;Boots
49;Male;Kentucky;No;Annually;Skirt, Skirt
49;Male;Kentucky;Yes;Monthly;Handbag
49;Male;Kentucky;Yes;Quarterly;Boots
49;Male;Louisiana;No;Quarterly;T-shirt
49;Male;Louisiana;No;Weekly;Pants
49;Male;Maryland;No;Monthly;Gloves
49;Male;Maryland;No;Weekly;Sandals
49;Male;Maryland;Yes;Bi-Weekly;Blouse
49;Male;Massachusetts;No;Annually;Shoes
49;Male;Massachusetts;Yes;Monthly;Jacket
49;Male;Mississippi;No;Bi-Weekly;Coat
49;Male;Missouri;No;Fortnightly;Jeans
49;Male;Missouri;No;Quarterly;Jacket
49;Male;Nebraska;No;Annually;Hat
49;Male;Nebraska;No;Every 3 Months;Shorts
49;Male;New Hampshire;No;Weekly;Jewelry
49;Male;New Hampshire;Yes;Annually;Scarf
49;Male;New Mexico;Yes;Weekly;Jeans
49;Male;New York;No;Every 3 Months;Handbag
49;Male;New York;Yes;Monthly;Coat
49;Male;North Dakota;No;Quarterly;Sunglasses
49;Male;Oregon;No;Bi-Weekly;Shirt
49;Male;Rhode Island;Yes;Fortnightly;Sandals
49;Male;South Carolina;Yes;Every 3 Months;Dress
49;Male;South Carolina;Yes;Monthly;Hoodie
49;Male;South Dakota;Yes;Annually;Socks
49;Male;Tennessee;No;Fortnightly;Jeans
49;Male;Texas;No;Bi-Weekly;Belt
49;Male;Vermont;No;Quarterly;Shorts
49;Male;Vermont;Yes;Bi-Weekly;Pants, Coat
49;Male;Vermont;Yes;Fortnightly;Sneakers
49;Male;Virginia;No;Every 3 Months;Hoodie
49;Male;Virginia;No;Monthly;Blouse
49;Male;Virginia;Yes;Bi-Weekly;Handbag
49;Male;West Virginia;No;Bi-Weekly;Shorts
49;Male;West Virginia;No;Every 3 Months;Backpack
49;Male;Wyoming;Yes;Weekly;Coat
50;Female;Alabama;No;Monthly;Belt
50;Female;California;No;Weekly;Sandals, Shirt
50;Female;Colorado;No;Quarterly;Shirt
50;Female;Connecticut;No;Quarterly;Handbag
50;Female;Georgia;No;Annually;Sunglasses
50;Female;Indiana;No;Quarterly;Backpack
50;Female;Massachusetts;No;Fortnightly;Shirt
50;Female;Michigan;No;Every 3 Months;Skirt
50;Female;Mississippi;No;Every 3 Months;Sneakers
50;Female;Montana;No;Annually;Jacket, Scarf
50;Female;Montana;No;Weekly;Coat
50;Female;Nebraska;No;Fortnightly;Boots
50;Female;Nebraska;No;Quarterly;Boots
50;Female;New Mexico;No;Bi-Weekly;Hat
50;Female;New York;No;Every 3 Months;Sneakers
50;Female;North Carolina;No;Bi-Weekly;Sandals
50;Female;Ohio;No;Bi-Weekly;Sandals, T-shirt
50;Female;Ohio;No;Every 3 Months;Sneakers
50;Female;Oklahoma;No;Bi-Weekly;Socks
50;Female;Oregon;No;Monthly;Socks, Scarf
50;Female;Tennessee;No;Bi-Weekly;Hat
50;Female;Tennessee;No;Fortnightly;Handbag
50;Female;Texas;No;Fortnightly;Sneakers
50;Female;Vermont;No;Fortnightly;Hoodie
50;Female;Vermont;No;Quarterly;Sweater
50;Female;Vermont;No;Weekly;Hat
50;Male;Alabama;No;Fortnightly;Boots
50;Male;Alaska;No;Fortnightly;Hat
50;Male;Arkansas;Yes;Bi-Weekly;Hoodie
50;Male;Colorado;No;Every 3 Months;Hoodie
50;Male;Colorado;No;Fortnightly;Sandals
50;Male;Colorado;Yes;Quarterly;Backpack
50;Male;Connecticut;No;Quarterly;Hat
50;Male;Connecticut;Yes;Weekly;Handbag
50;Male;Delaware;No;Monthly;Shirt
50;Male;Delaware;Yes;Monthly;Hat
50;Male;Georgia;Yes;Weekly;Dress
50;Male;Idaho;No;Weekly;Belt
50;Male;Idaho;Yes;Weekly;Sweater
50;Male;Iowa;Yes;Every 3 Months;Sneakers
50;Male;Iowa;Yes;Fortnightly;Dress
